t,Open,High,Low,Close
2026-08-13 12:00:00+00:00,63462.0,63462.0,63415.0,63437.0
2026-08-13 12:05:00+00:00,63438.0,63521.0,63437.0,63521.0
2026-08-13 12:10:00+00:00,63521.0,63539.0,63500.0,63539.0
2026-08-13 12:15:00+00:00,63539.0,63539.0,63530.0,63531.0
2026-08-13 12:20:00+00:00,63531.0,63544.0,63530.0,63544.0
2026-08-13 12:25:00+00:00,63544.0,63560.0,63536.0,63557.0
2026-08-13 12:30:00+00:00,63556.0,63656.0,63435.0,63601.0
2026-08-13 12:35:00+00:00,63601.0,63623.0,63546.0,63546.0
2026-08-13 12:40:00+00:00,63545.0,63569.0,63505.0,63568.0
2026-08-13 12:45:00+00:00,63568.0,63617.0,63541.0,63613.0
2026-08-13 12:50:00+00:00,63614.0,63638.0,63602.0,63635.0
2026-08-13 12:55:00+00:00,63635.0,63691.0,63634.0,63674.0
2026-08-13 13:00:00+00:00,63675.0,63766.0,63675.0,63717.0
2026-08-13 13:05:00+00:00,63718.0,63785.0,63711.0,63742.0
2026-08-13 13:10:00+00:00,63742.0,63752.0,63714.0,63716.0
2026-08-13 13:15:00+00:00,63717.0,63717.0,63677.0,63679.0
2026-08-13 13:20:00+00:00,63679.0,63679.0,63574.0,63574.0
2026-08-13 13:25:00+00:00,63575.0,63608.0,63550.0,63579.0
2026-08-13 13:30:00+00:00,63577.0,63707.0,63532.0,63707.0
2026-08-13 13:35:00+00:00,63708.0,63775.0,63693.0,63775.0
2026-08-13 13:40:00+00:00,63775.0,63826.0,63764.0,63768.0
2026-08-13 13:45:00+00:00,63767.0,63828.0,63662.0,63824.0
2026-08-13 13:50:00+00:00,63825.0,63825.0,63704.0,63751.0
2026-08-13 13:55:00+00:00,63751.0,63751.0,63686.0,63695.0
2026-08-13 14:00:00+00:00,63696.0,63740.0,63664.0,63665.0
2026-08-13 14:05:00+00:00,63665.0,63735.0,63660.0,63708.0
2026-08-13 14:10:00+00:00,63708.0,63829.0,63698.0,63795.0
2026-08-13 14:15:00+00:00,63796.0,63867.0,63795.0,63818.0
2026-08-13 14:20:00+00:00,63818.0,63860.0,63774.0,63812.0
2026-08-13 14:25:00+00:00,63813.0,63839.0,63744.0,63792.0
2026-08-13 14:30:00+00:00,63793.0,63933.0,63749.0,63910.0
2026-08-13 14:35:00+00:00,63910.0,63953.0,63910.0,63930.0
2026-08-13 14:40:00+00:00,63930.0,63952.0,63920.0,63937.0
2026-08-13 14:45:00+00:00,63936.0,63937.0,63888.0,63890.0
2026-08-13 14:50:00+00:00,63890.0,63891.0,63859.0,63871.0
2026-08-13 14:55:00+00:00,63871.0,63878.0,63832.0,63836.0
2026-08-13 15:00:00+00:00,63837.0,63915.0,63836.0,63888.0
2026-08-13 15:05:00+00:00,63887.0,63887.0,63789.0,63795.0
2026-08-13 15:10:00+00:00,63795.0,63850.0,63795.0,63800.0
2026-08-13 15:15:00+00:00,63800.0,63827.0,63759.0,63827.0
2026-08-13 15:20:00+00:00,63826.0,63869.0,63784.0,63784.0
2026-08-13 15:25:00+00:00,63785.0,63785.0,63564.0,63597.0
2026-08-13 15:30:00+00:00,63597.0,63655.0,63575.0,63641.0
2026-08-13 15:35:00+00:00,63641.0,63687.0,63634.0,63686.0
2026-08-13 15:40:00+00:00,63686.0,63732.0,63670.0,63702.0
2026-08-13 15:45:00+00:00,63702.0,63702.0,63599.0,63606.0
2026-08-13 15:50:00+00:00,63606.0,63666.0,63568.0,63598.0
2026-08-13 15:55:00+00:00,63599.0,63614.0,63381.0,63381.0
2026-08-13 16:00:00+00:00,63397.0,63459.0,63364.0,63438.0
2026-08-13 16:05:00+00:00,63438.0,63487.0,63378.0,63433.0
2026-08-13 16:10:00+00:00,63433.0,63467.0,63409.0,63449.0
2026-08-13 16:15:00+00:00,63448.0,63496.0,63437.0,63481.0
2026-08-13 16:20:00+00:00,63481.0,63547.0,63432.0,63530.0
2026-08-13 16:25:00+00:00,63531.0,63533.0,63289.0,63342.0
2026-08-13 16:30:00+00:00,63341.0,63403.0,63339.0,63383.0
2026-08-13 16:35:00+00:00,63385.0,63415.0,63025.0,63053.0
2026-08-13 16:40:00+00:00,63053.0,63064.0,62816.0,62965.0
2026-08-13 16:45:00+00:00,62965.0,63156.0,62901.0,63151.0
2026-08-13 16:50:00+00:00,63152.0,63220.0,63022.0,63025.0
2026-08-13 16:55:00+00:00,63024.0,63132.0,63024.0,63132.0
2026-08-13 17:00:00+00:00,63132.0,63132.0,63060.0,63091.0
2026-08-13 17:05:00+00:00,63092.0,63119.0,63060.0,63109.0
2026-08-13 17:10:00+00:00,63108.0,63134.0,63093.0,63121.0
2026-08-13 17:15:00+00:00,63120.0,63211.0,63100.0,63101.0
2026-08-13 17:20:00+00:00,63100.0,63219.0,63094.0,63207.0
2026-08-13 17:25:00+00:00,63206.0,63254.0,63155.0,63175.0
2026-08-13 17:30:00+00:00,63175.0,63247.0,63175.0,63186.0
2026-08-13 17:35:00+00:00,63185.0,63185.0,63092.0,63168.0
2026-08-13 17:40:00+00:00,63168.0,63236.0,63168.0,63235.0
2026-08-13 17:45:00+00:00,63236.0,63298.0,63215.0,63240.0
2026-08-13 17:50:00+00:00,63240.0,63240.0,63175.0,63183.0
2026-08-13 17:55:00+00:00,63182.0,63196.0,63128.0,63129.0
2026-08-13 18:00:00+00:00,63129.0,63301.0,63108.0,63274.0
2026-08-13 18:05:00+00:00,63273.0,63274.0,63201.0,63202.0
2026-08-13 18:10:00+00:00,63201.0,63224.0,63182.0,63189.0
2026-08-13 18:15:00+00:00,63190.0,63236.0,63190.0,63236.0
2026-08-13 18:20:00+00:00,63236.0,63241.0,63166.0,63166.0
2026-08-13 18:25:00+00:00,63167.0,63189.0,63100.0,63109.0
2026-08-13 18:30:00+00:00,63109.0,63181.0,63096.0,63133.0
2026-08-13 18:35:00+00:00,63132.0,63150.0,63119.0,63128.0
2026-08-13 18:40:00+00:00,63127.0,63190.0,63127.0,63190.0
2026-08-13 18:45:00+00:00,63189.0,63202.0,63176.0,63202.0
2026-08-13 18:50:00+00:00,63202.0,63364.0,63201.0,63340.0
2026-08-13 18:55:00+00:00,63339.0,63350.0,63298.0,63299.0
2026-08-13 19:00:00+00:00,63299.0,63343.0,63298.0,63309.0
2026-08-13 19:05:00+00:00,63308.0,63520.0,63308.0,63475.0
2026-08-13 19:10:00+00:00,63475.0,63475.0,63394.0,63403.0
2026-08-13 19:15:00+00:00,63403.0,63420.0,63375.0,63407.0
2026-08-13 19:20:00+00:00,63406.0,63420.0,63377.0,63420.0
2026-08-13 19:25:00+00:00,63420.0,63420.0,63397.0,63405.0
2026-08-13 19:30:00+00:00,63406.0,63427.0,63386.0,63398.0
2026-08-13 19:35:00+00:00,63399.0,63431.0,63379.0,63416.0
2026-08-13 19:40:00+00:00,63416.0,63438.0,63382.0,63413.0
2026-08-13 19:45:00+00:00,63412.0,63464.0,63394.0,63416.0
2026-08-13 19:50:00+00:00,63416.0,63426.0,63390.0,63400.0
2026-08-13 19:55:00+00:00,63400.0,63405.0,63384.0,63395.0
2026-08-13 20:00:00+00:00,63395.0,63409.0,63356.0,63394.0
2026-08-13 20:05:00+00:00,63393.0,63457.0,63393.0,63440.0
2026-08-13 20:10:00+00:00,63440.0,63441.0,63372.0,63415.0
2026-08-13 20:15:00+00:00,63414.0,63442.0,63414.0,63441.0
2026-08-13 20:20:00+00:00,63441.0,63456.0,63431.0,63440.0
2026-08-13 20:25:00+00:00,63439.0,63456.0,63433.0,63450.0
2026-08-13 20:30:00+00:00,63449.0,63459.0,63445.0,63445.0
2026-08-13 20:35:00+00:00,63445.0,63446.0,63433.0,63434.0
2026-08-13 20:40:00+00:00,63433.0,63434.0,63397.0,63410.0
2026-08-13 20:45:00+00:00,63409.0,63410.0,63386.0,63387.0
2026-08-13 20:50:00+00:00,63386.0,63387.0,63380.0,63382.0
2026-08-13 20:55:00+00:00,63381.0,63399.0,63381.0,63399.0
2026-08-13 21:00:00+00:00,63398.0,63440.0,63382.0,63440.0
2026-08-13 21:05:00+00:00,63439.0,63462.0,63433.0,63434.0
2026-08-13 21:10:00+00:00,63434.0,63440.0,63422.0,63433.0
2026-08-13 21:15:00+00:00,63432.0,63444.0,63410.0,63443.0
2026-08-13 21:20:00+00:00,63443.0,63444.0,63428.0,63443.0
2026-08-13 21:25:00+00:00,63443.0,63444.0,63420.0,63444.0
2026-08-13 21:30:00+00:00,63443.0,63482.0,63443.0,63463.0
2026-08-13 21:35:00+00:00,63462.0,63501.0,63447.0,63500.0
2026-08-13 21:40:00+00:00,63501.0,63501.0,63445.0,63450.0
2026-08-13 21:45:00+00:00,63450.0,63459.0,63439.0,63442.0
2026-08-13 21:50:00+00:00,63441.0,63464.0,63434.0,63446.0
2026-08-13 21:55:00+00:00,63446.0,63475.0,63440.0,63475.0
2026-08-13 22:00:00+00:00,63474.0,63556.0,63474.0,63554.0
2026-08-13 22:05:00+00:00,63554.0,63641.0,63526.0,63563.0
2026-08-13 22:10:00+00:00,63563.0,63642.0,63563.0,63612.0
2026-08-13 22:15:00+00:00,63611.0,63650.0,63589.0,63592.0
2026-08-13 22:20:00+00:00,63592.0,63639.0,63573.0,63607.0
2026-08-13 22:25:00+00:00,63607.0,63624.0,63590.0,63624.0
2026-08-13 22:30:00+00:00,63624.0,63633.0,63578.0,63583.0
2026-08-13 22:35:00+00:00,63584.0,63591.0,63568.0,63571.0
2026-08-13 22:40:00+00:00,63570.0,63571.0,63553.0,63554.0
2026-08-13 22:45:00+00:00,63553.0,63559.0,63532.0,63532.0
2026-08-13 22:50:00+00:00,63532.0,63546.0,63528.0,63531.0
2026-08-13 22:55:00+00:00,63531.0,63531.0,63525.0,63527.0
2026-08-13 23:00:00+00:00,63528.0,63534.0,63446.0,63446.0
2026-08-13 23:05:00+00:00,63447.0,63474.0,63447.0,63470.0
2026-08-13 23:10:00+00:00,63471.0,63501.0,63470.0,63474.0
2026-08-13 23:15:00+00:00,63474.0,63475.0,63448.0,63466.0
2026-08-13 23:20:00+00:00,63466.0,63488.0,63456.0,63457.0
2026-08-13 23:25:00+00:00,63456.0,63471.0,63456.0,63471.0
2026-08-13 23:30:00+00:00,63471.0,63510.0,63471.0,63482.0
2026-08-13 23:35:00+00:00,63483.0,63484.0,63460.0,63460.0
2026-08-13 23:40:00+00:00,63461.0,63461.0,63443.0,63455.0
2026-08-13 23:45:00+00:00,63455.0,63456.0,63414.0,63414.0
2026-08-13 23:50:00+00:00,63415.0,63415.0,63398.0,63399.0
2026-08-13 23:55:00+00:00,63398.0,63480.0,63395.0,63480.0
2026-08-14 00:00:00+00:00,63479.0,63500.0,63439.0,63486.0
2026-08-14 00:05:00+00:00,63486.0,63512.0,63485.0,63511.0
2026-08-14 00:10:00+00:00,63511.0,63520.0,63503.0,63510.0
2026-08-14 00:15:00+00:00,63510.0,63540.0,63497.0,63507.0
2026-08-14 00:20:00+00:00,63502.0,63559.0,63501.0,63558.0
2026-08-14 00:25:00+00:00,63558.0,63559.0,63427.0,63450.0
2026-08-14 00:30:00+00:00,63450.0,63450.0,63411.0,63426.0
2026-08-14 00:35:00+00:00,63425.0,63461.0,63425.0,63460.0
2026-08-14 00:40:00+00:00,63460.0,63561.0,63460.0,63527.0
2026-08-14 00:45:00+00:00,63526.0,63526.0,63482.0,63510.0
2026-08-14 00:50:00+00:00,63510.0,63550.0,63500.0,63539.0
2026-08-14 00:55:00+00:00,63539.0,63544.0,63524.0,63544.0
2026-08-14 01:00:00+00:00,63543.0,63586.0,63517.0,63576.0
2026-08-14 01:05:00+00:00,63576.0,63590.0,63511.0,63523.0
2026-08-14 01:10:00+00:00,63523.0,63528.0,63482.0,63513.0
2026-08-14 01:15:00+00:00,63512.0,63513.0,63468.0,63468.0
2026-08-14 01:20:00+00:00,63468.0,63579.0,63461.0,63552.0
2026-08-14 01:25:00+00:00,63551.0,63562.0,63493.0,63493.0
2026-08-14 01:30:00+00:00,63494.0,63510.0,63469.0,63509.0
2026-08-14 01:35:00+00:00,63509.0,63536.0,63509.0,63532.0
2026-08-14 01:40:00+00:00,63532.0,63575.0,63532.0,63569.0
2026-08-14 01:45:00+00:00,63569.0,63570.0,63526.0,63550.0
2026-08-14 01:50:00+00:00,63550.0,63563.0,63537.0,63538.0
2026-08-14 01:55:00+00:00,63537.0,63574.0,63533.0,63574.0
2026-08-14 02:00:00+00:00,63574.0,63580.0,63556.0,63561.0
2026-08-14 02:05:00+00:00,63560.0,63614.0,63550.0,63612.0
2026-08-14 02:10:00+00:00,63611.0,63615.0,63529.0,63562.0
2026-08-14 02:15:00+00:00,63562.0,63585.0,63505.0,63506.0
2026-08-14 02:20:00+00:00,63506.0,63530.0,63505.0,63505.0
2026-08-14 02:25:00+00:00,63506.0,63506.0,63481.0,63484.0
2026-08-14 02:30:00+00:00,63484.0,63566.0,63484.0,63543.0
2026-08-14 02:35:00+00:00,63543.0,63556.0,63531.0,63539.0
2026-08-14 02:40:00+00:00,63540.0,63540.0,63501.0,63507.0
2026-08-14 02:45:00+00:00,63507.0,63538.0,63506.0,63535.0
2026-08-14 02:50:00+00:00,63535.0,63556.0,63534.0,63550.0
2026-08-14 02:55:00+00:00,63550.0,63550.0,63469.0,63469.0
2026-08-14 03:00:00+00:00,63470.0,63470.0,63417.0,63440.0
2026-08-14 03:05:00+00:00,63441.0,63449.0,63434.0,63443.0
2026-08-14 03:10:00+00:00,63444.0,63488.0,63435.0,63487.0
2026-08-14 03:15:00+00:00,63488.0,63572.0,63487.0,63572.0
2026-08-14 03:20:00+00:00,63572.0,63582.0,63540.0,63540.0
2026-08-14 03:25:00+00:00,63540.0,63540.0,63461.0,63461.0
2026-08-14 03:30:00+00:00,63462.0,63462.0,63429.0,63431.0
2026-08-14 03:35:00+00:00,63432.0,63432.0,63351.0,63370.0
2026-08-14 03:40:00+00:00,63369.0,63395.0,63366.0,63379.0
2026-08-14 03:45:00+00:00,63379.0,63380.0,63334.0,63341.0
2026-08-14 03:50:00+00:00,63341.0,63342.0,63335.0,63337.0
2026-08-14 03:55:00+00:00,63337.0,63352.0,63305.0,63319.0
2026-08-14 04:00:00+00:00,63319.0,63385.0,63282.0,63370.0
2026-08-14 04:05:00+00:00,63369.0,63417.0,63366.0,63414.0
2026-08-14 04:10:00+00:00,63414.0,63415.0,63413.0,63413.0
2026-08-14 04:15:00+00:00,63413.0,63473.0,63413.0,63422.0
2026-08-14 04:20:00+00:00,63421.0,63422.0,63386.0,63386.0
2026-08-14 04:25:00+00:00,63386.0,63430.0,63367.0,63429.0
2026-08-14 04:30:00+00:00,63428.0,63430.0,63412.0,63412.0
2026-08-14 04:35:00+00:00,63412.0,63413.0,63399.0,63407.0
2026-08-14 04:40:00+00:00,63406.0,63423.0,63403.0,63403.0
2026-08-14 04:45:00+00:00,63403.0,63404.0,63385.0,63392.0
2026-08-14 04:50:00+00:00,63391.0,63395.0,63391.0,63395.0
2026-08-14 04:55:00+00:00,63394.0,63395.0,63378.0,63379.0
2026-08-14 05:00:00+00:00,63378.0,63405.0,63372.0,63388.0
2026-08-14 05:05:00+00:00,63389.0,63389.0,63354.0,63354.0
2026-08-14 05:10:00+00:00,63355.0,63355.0,63337.0,63337.0
2026-08-14 05:15:00+00:00,63338.0,63358.0,63319.0,63332.0
2026-08-14 05:20:00+00:00,63331.0,63356.0,63281.0,63286.0
2026-08-14 05:25:00+00:00,63285.0,63330.0,63285.0,63330.0
2026-08-14 05:30:00+00:00,63329.0,63350.0,63315.0,63349.0
2026-08-14 05:35:00+00:00,63349.0,63356.0,63345.0,63356.0
2026-08-14 05:40:00+00:00,63355.0,63375.0,63355.0,63361.0
2026-08-14 05:45:00+00:00,63360.0,63373.0,63356.0,63356.0
2026-08-14 05:50:00+00:00,63356.0,63376.0,63353.0,63376.0
2026-08-14 05:55:00+00:00,63375.0,63400.0,63375.0,63387.0
2026-08-14 06:00:00+00:00,63386.0,63387.0,63335.0,63342.0
2026-08-14 06:05:00+00:00,63343.0,63344.0,63335.0,63336.0
2026-08-14 06:10:00+00:00,63335.0,63335.0,63293.0,63298.0
2026-08-14 06:15:00+00:00,63298.0,63299.0,63209.0,63238.0
2026-08-14 06:20:00+00:00,63237.0,63248.0,63212.0,63222.0
2026-08-14 06:25:00+00:00,63222.0,63223.0,63186.0,63186.0
2026-08-14 06:30:00+00:00,63187.0,63239.0,63186.0,63213.0
2026-08-14 06:35:00+00:00,63213.0,63231.0,63178.0,63196.0
2026-08-14 06:40:00+00:00,63196.0,63210.0,63173.0,63174.0
2026-08-14 06:45:00+00:00,63174.0,63205.0,63145.0,63146.0
2026-08-14 06:50:00+00:00,63145.0,63194.0,63007.0,63030.0
2026-08-14 06:55:00+00:00,63030.0,63065.0,62933.0,62970.0
2026-08-14 07:00:00+00:00,62969.0,63039.0,62946.0,63031.0
2026-08-14 07:05:00+00:00,63030.0,63083.0,63030.0,63065.0
2026-08-14 07:10:00+00:00,63064.0,63091.0,63055.0,63065.0
2026-08-14 07:15:00+00:00,63064.0,63096.0,63064.0,63088.0
2026-08-14 07:20:00+00:00,63089.0,63110.0,63081.0,63104.0
2026-08-14 07:25:00+00:00,63103.0,63104.0,63098.0,63098.0
2026-08-14 07:30:00+00:00,63098.0,63099.0,63007.0,63007.0
2026-08-14 07:35:00+00:00,63007.0,63008.0,62959.0,62960.0
2026-08-14 07:40:00+00:00,62959.0,63019.0,62955.0,63019.0
2026-08-14 07:45:00+00:00,63019.0,63019.0,62978.0,62997.0
2026-08-14 07:50:00+00:00,62996.0,62999.0,62946.0,62968.0
2026-08-14 07:55:00+00:00,62967.0,62986.0,62909.0,62909.0
2026-08-14 08:00:00+00:00,62909.0,62933.0,62884.0,62924.0
2026-08-14 08:05:00+00:00,62924.0,62937.0,62909.0,62923.0
2026-08-14 08:10:00+00:00,62923.0,62934.0,62881.0,62905.0
2026-08-14 08:15:00+00:00,62904.0,62980.0,62880.0,62880.0
2026-08-14 08:20:00+00:00,62880.0,62934.0,62752.0,62753.0
2026-08-14 08:25:00+00:00,62752.0,62783.0,62719.0,62769.0
2026-08-14 08:30:00+00:00,62768.0,62784.0,62680.0,62780.0
2026-08-14 08:35:00+00:00,62780.0,62864.0,62780.0,62851.0
2026-08-14 08:40:00+00:00,62850.0,62851.0,62804.0,62830.0
2026-08-14 08:45:00+00:00,62829.0,62879.0,62805.0,62879.0
2026-08-14 08:50:00+00:00,62878.0,62918.0,62876.0,62903.0
2026-08-14 08:55:00+00:00,62903.0,62922.0,62897.0,62921.0
2026-08-14 09:00:00+00:00,62922.0,62922.0,62885.0,62885.0
2026-08-14 09:05:00+00:00,62885.0,62886.0,62848.0,62849.0
2026-08-14 09:10:00+00:00,62848.0,62860.0,62843.0,62859.0
2026-08-14 09:15:00+00:00,62859.0,62884.0,62859.0,62875.0
2026-08-14 09:20:00+00:00,62875.0,62895.0,62861.0,62894.0
2026-08-14 09:25:00+00:00,62895.0,62899.0,62781.0,62785.0
2026-08-14 09:30:00+00:00,62784.0,62800.0,62744.0,62799.0
2026-08-14 09:35:00+00:00,62799.0,62800.0,62737.0,62737.0
2026-08-14 09:40:00+00:00,62737.0,62754.0,62729.0,62749.0
2026-08-14 09:45:00+00:00,62748.0,62823.0,62748.0,62812.0
2026-08-14 09:50:00+00:00,62811.0,62834.0,62774.0,62804.0
2026-08-14 09:55:00+00:00,62803.0,62804.0,62772.0,62777.0
2026-08-14 10:00:00+00:00,62776.0,62820.0,62727.0,62812.0
2026-08-14 10:05:00+00:00,62811.0,62826.0,62783.0,62801.0
2026-08-14 10:10:00+00:00,62800.0,62842.0,62800.0,62842.0
2026-08-14 10:15:00+00:00,62841.0,62905.0,62833.0,62885.0
2026-08-14 10:20:00+00:00,62884.0,62885.0,62865.0,62869.0
2026-08-14 10:25:00+00:00,62868.0,62873.0,62837.0,62872.0
2026-08-14 10:30:00+00:00,62872.0,62907.0,62872.0,62904.0
2026-08-14 10:35:00+00:00,62904.0,62936.0,62865.0,62882.0
2026-08-14 10:40:00+00:00,62882.0,62883.0,62845.0,62866.0
2026-08-14 10:45:00+00:00,62866.0,62884.0,62813.0,62827.0
2026-08-14 10:50:00+00:00,62826.0,62836.0,62813.0,62820.0
2026-08-14 10:55:00+00:00,62820.0,62821.0,62798.0,62806.0
2026-08-14 11:00:00+00:00,62806.0,62860.0,62806.0,62844.0
2026-08-14 11:05:00+00:00,62844.0,62846.0,62806.0,62846.0
2026-08-14 11:10:00+00:00,62845.0,62870.0,62819.0,62846.0
2026-08-14 11:15:00+00:00,62845.0,62918.0,62831.0,62912.0
2026-08-14 11:20:00+00:00,62906.0,62919.0,62878.0,62879.0
2026-08-14 11:25:00+00:00,62878.0,62897.0,62868.0,62884.0
2026-08-14 11:30:00+00:00,62884.0,62885.0,62865.0,62883.0
2026-08-14 11:35:00+00:00,62883.0,62931.0,62876.0,62877.0
2026-08-14 11:40:00+00:00,62876.0,62878.0,62836.0,62878.0
2026-08-14 11:45:00+00:00,62877.0,62880.0,62842.0,62854.0
2026-08-14 11:50:00+00:00,62854.0,62917.0,62854.0,62916.0
2026-08-14 11:55:00+00:00,62916.0,62917.0,62850.0,62851.0
2026-08-14 12:00:00+00:00,62851.0,62894.0,62831.0,62851.0
2026-08-14 12:05:00+00:00,62851.0,62851.0,62784.0,62788.0
2026-08-14 12:10:00+00:00,62788.0,62806.0,62750.0,62806.0
2026-08-14 12:15:00+00:00,62805.0,62853.0,62789.0,62790.0
2026-08-14 12:20:00+00:00,62789.0,62852.0,62789.0,62851.0
2026-08-14 12:25:00+00:00,62851.0,62879.0,62840.0,62879.0
2026-08-14 12:30:00+00:00,62878.0,62895.0,62843.0,62847.0
2026-08-14 12:35:00+00:00,62847.0,62848.0,62792.0,62800.0
2026-08-14 12:40:00+00:00,62800.0,62805.0,62747.0,62748.0
2026-08-14 12:45:00+00:00,62747.0,62770.0,62716.0,62765.0
2026-08-14 12:50:00+00:00,62764.0,62798.0,62723.0,62755.0
2026-08-14 12:55:00+00:00,62754.0,62767.0,62716.0,62729.0
2026-08-14 13:00:00+00:00,62728.0,62729.0,62645.0,62700.0
2026-08-14 13:05:00+00:00,62699.0,62740.0,62592.0,62657.0
2026-08-14 13:10:00+00:00,62656.0,62698.0,62581.0,62669.0
2026-08-14 13:15:00+00:00,62668.0,62686.0,62630.0,62644.0
2026-08-14 13:20:00+00:00,62644.0,62732.0,62623.0,62718.0
2026-08-14 13:25:00+00:00,62717.0,62781.0,62698.0,62768.0
2026-08-14 13:30:00+00:00,62768.0,62812.0,62686.0,62711.0
2026-08-14 13:35:00+00:00,62710.0,62760.0,62600.0,62641.0
2026-08-14 13:40:00+00:00,62640.0,62720.0,62632.0,62703.0
2026-08-14 13:45:00+00:00,62703.0,62738.0,62652.0,62653.0
2026-08-14 13:50:00+00:00,62652.0,62668.0,62621.0,62625.0
2026-08-14 13:55:00+00:00,62625.0,62642.0,62586.0,62642.0
2026-08-14 14:00:00+00:00,62641.0,62710.0,62584.0,62647.0
2026-08-14 14:05:00+00:00,62645.0,62700.0,62581.0,62582.0
2026-08-14 14:10:00+00:00,62581.0,62697.0,62581.0,62589.0
2026-08-14 14:15:00+00:00,62588.0,62644.0,62559.0,62578.0
2026-08-14 14:20:00+00:00,62577.0,62634.0,62555.0,62581.0
2026-08-14 14:25:00+00:00,62580.0,62688.0,62580.0,62649.0
2026-08-14 14:30:00+00:00,62648.0,62755.0,62639.0,62718.0
2026-08-14 14:35:00+00:00,62718.0,62779.0,62716.0,62767.0
2026-08-14 14:40:00+00:00,62767.0,62767.0,62725.0,62728.0
2026-08-14 14:45:00+00:00,62727.0,62756.0,62718.0,62730.0
2026-08-14 14:50:00+00:00,62729.0,62730.0,62625.0,62640.0
2026-08-14 14:55:00+00:00,62640.0,62641.0,62523.0,62606.0
2026-08-14 15:00:00+00:00,62605.0,62669.0,62605.0,62618.0
2026-08-14 15:05:00+00:00,62618.0,62681.0,62618.0,62660.0
2026-08-14 15:10:00+00:00,62660.0,62701.0,62660.0,62686.0
2026-08-14 15:15:00+00:00,62685.0,62699.0,62664.0,62696.0
2026-08-14 15:20:00+00:00,62695.0,62756.0,62695.0,62755.0
2026-08-14 15:25:00+00:00,62755.0,62833.0,62699.0,62833.0
2026-08-14 15:30:00+00:00,62832.0,62901.0,62773.0,62885.0
2026-08-14 15:35:00+00:00,62885.0,63018.0,62877.0,63013.0
2026-08-14 15:40:00+00:00,63013.0,63014.0,62945.0,62983.0
2026-08-14 15:45:00+00:00,62982.0,63060.0,62956.0,62963.0
2026-08-14 15:50:00+00:00,62962.0,63001.0,62931.0,62985.0
2026-08-14 15:55:00+00:00,62984.0,63068.0,62969.0,62969.0
2026-08-14 16:00:00+00:00,62969.0,63037.0,62964.0,62983.0
2026-08-14 16:05:00+00:00,62982.0,63016.0,62948.0,63006.0
2026-08-14 16:10:00+00:00,63005.0,63084.0,63005.0,63021.0
2026-08-14 16:15:00+00:00,63020.0,63061.0,63009.0,63041.0
2026-08-14 16:20:00+00:00,63041.0,63102.0,63033.0,63101.0
2026-08-14 16:25:00+00:00,63100.0,63143.0,63075.0,63097.0
2026-08-14 16:30:00+00:00,63096.0,63145.0,63077.0,63131.0
2026-08-14 16:35:00+00:00,63131.0,63209.0,63130.0,63173.0
2026-08-14 16:40:00+00:00,63173.0,63189.0,63172.0,63189.0
2026-08-14 16:45:00+00:00,63189.0,63189.0,63120.0,63146.0
2026-08-14 16:50:00+00:00,63147.0,63147.0,63082.0,63094.0
2026-08-14 16:55:00+00:00,63093.0,63126.0,63091.0,63115.0
2026-08-14 17:00:00+00:00,63115.0,63165.0,63114.0,63128.0
2026-08-14 17:05:00+00:00,63128.0,63138.0,63094.0,63107.0
2026-08-14 17:10:00+00:00,63106.0,63156.0,63106.0,63155.0
2026-08-14 17:15:00+00:00,63156.0,63196.0,63144.0,63183.0
2026-08-14 17:20:00+00:00,63183.0,63224.0,63175.0,63210.0
2026-08-14 17:25:00+00:00,63211.0,63215.0,63167.0,63182.0
2026-08-14 17:30:00+00:00,63181.0,63200.0,63157.0,63197.0
2026-08-14 17:35:00+00:00,63196.0,63197.0,63109.0,63109.0
2026-08-14 17:40:00+00:00,63110.0,63120.0,63050.0,63095.0
2026-08-14 17:45:00+00:00,63096.0,63110.0,63085.0,63095.0
2026-08-14 17:50:00+00:00,63095.0,63095.0,63045.0,63053.0
2026-08-14 17:55:00+00:00,63054.0,63054.0,62976.0,62988.0
2026-08-14 18:00:00+00:00,62988.0,63035.0,62931.0,63015.0
2026-08-14 18:05:00+00:00,63015.0,63046.0,63000.0,63013.0
2026-08-14 18:10:00+00:00,63012.0,63051.0,62976.0,62980.0
2026-08-14 18:15:00+00:00,62980.0,63031.0,62980.0,63018.0
2026-08-14 18:20:00+00:00,63018.0,63045.0,63010.0,63032.0
2026-08-14 18:25:00+00:00,63031.0,63066.0,63016.0,63017.0
2026-08-14 18:30:00+00:00,63016.0,63022.0,62929.0,62938.0
2026-08-14 18:35:00+00:00,62937.0,62990.0,62937.0,62984.0
2026-08-14 18:40:00+00:00,62984.0,62999.0,62951.0,62952.0
2026-08-14 18:45:00+00:00,62951.0,62957.0,62873.0,62876.0
2026-08-14 18:50:00+00:00,62876.0,62912.0,62876.0,62903.0
2026-08-14 18:55:00+00:00,62903.0,62912.0,62895.0,62910.0
2026-08-14 19:00:00+00:00,62910.0,62911.0,62853.0,62854.0
2026-08-14 19:05:00+00:00,62854.0,62880.0,62834.0,62880.0
2026-08-14 19:10:00+00:00,62879.0,62880.0,62836.0,62852.0
2026-08-14 19:15:00+00:00,62851.0,62859.0,62820.0,62820.0
2026-08-14 19:20:00+00:00,62820.0,62885.0,62820.0,62870.0
2026-08-14 19:25:00+00:00,62870.0,62923.0,62865.0,62914.0
